syn_10000_100_100000_1.01 88, 1, 1, 0.6625, 3899.722074074074, 122.35437037037038, 121.43689872015871
syn_10000_100_100000_1.01 88, 2, 1, 0.5432, 2818.614273204904, 59.797285464098074, 119.14934227745519
syn_10000_100_100000_1.01 88, 4, 1, 0.4521, 1774.8183975177951, 28.01149844862201, 89.68999119459936
syn_10000_100_100000_1.01 88, 8, 1, 0.3558, 1006.6425023284694, 12.258149642968023, 58.24756648962426
syn_10000_100_100000_1.01 88, 16, 1, 0.2912, 496.88050225733633, 4.328301354401806, 28.807163520324476
syn_10000_100_100000_1.01 88, 32, 1, 0.3003, 277.1719308274975, 1.7371730741746463, 13.263550655958497
syn_10000_100_100000_1.02 88, 1, 1, 0.7064, 4503.071525885559, 122.32765667574932, 120.17488038505074
syn_10000_100_100000_1.02 88, 2, 1, 0.6083, 3330.7595098289507, 60.58131222874649, 120.76916166797068
syn_10000_100_100000_1.02 88, 4, 1, 0.5346, 1445.2387193811776, 22.586377309840998, 61.21478283851643
syn_10000_100_100000_1.02 88, 8, 1, 0.4008, 694.1345126835781, 8.378170894526034, 35.756392908291765
syn_10000_100_100000_1.02 88, 16, 1, 0.3445, 352.18016781083145, 2.7025171624713957, 17.227893387394907
syn_10000_100_100000_1.02 88, 32, 1, 0.3463, 221.77298454948755, 1.160930090255469, 8.777071905854193
syn_10000_100_100000_1.03 88, 1, 1, 0.7081, 4515.317231928742, 122.30832476875642, 120.88687241696005
syn_10000_100_100000_1.03 88, 2, 1, 0.6682, 2017.000904159132, 51.48221820373719, 61.651457664810245
syn_10000_100_100000_1.03 88, 4, 1, 0.5679, 1545.3860217542235, 26.39227030779912, 61.4027020388111
syn_10000_100_100000_1.03 88, 8, 1, 0.4374, 1158.0830074653395, 12.872022751510842, 59.10906614824391
syn_10000_100_100000_1.03 88, 16, 1, 0.4213, 582.7178157940211, 5.392431311560394, 28.416178881987577
syn_10000_100_100000_1.03 88, 32, 1, 0.4001, 304.94449074845807, 1.9923320553425572, 13.013477142686257
syn_10000_100_100000_1.04 88, 1, 1, 0.729, 4884.004059040591, 122.23247232472325, 120.18568659864333
syn_10000_100_100000_1.04 88, 2, 1, 0.5954, 3226.0627780523973, 60.36752347998023, 120.27785052668067
syn_10000_100_100000_1.04 88, 4, 1, 0.512, 1378.08381147541, 20.7827868852459, 60.87649137880533
syn_10000_100_100000_1.04 88, 8, 1, 0.4305, 775.2858647936787, 8.886391571553995, 38.43820501939266
syn_10000_100_100000_1.04 88, 16, 1, 0.4257, 412.99965174995646, 3.832491729061466, 18.564080902449934
syn_10000_100_100000_1.04 88, 32, 1, 0.4321, 239.34248987497799, 1.5117098080648002, 8.620766008378217
syn_10000_100_100000_1.05 88, 1, 1, 0.797, 6523.209359605911, 121.4527093596059, 118.82701581880617
syn_10000_100_100000_1.05 88, 2, 1, 0.6924, 2223.639466840052, 34.52470741222367, 61.90769970200903
syn_10000_100_100000_1.05 88, 4, 1, 0.5976, 1631.2726143141153, 19.61456262425447, 59.77653124878163
syn_10000_100_100000_1.05 88, 8, 1, 0.5127, 966.180792119844, 9.605786989534169, 41.92692474560227
syn_10000_100_100000_1.05 88, 16, 1, 0.514, 497.16172839506174, 4.1304526748971195, 19.70838422657173
syn_10000_100_100000_1.05 88, 32, 1, 0.5218, 278.75240485152653, 1.655792555416144, 9.116419516861995
syn_10000_100_100000_1.06 88, 1, 1, 0.7825, 6094.562758620689, 121.5135632183908, 119.4978361508943
syn_10000_100_100000_1.06 88, 2, 1, 0.6039, 3253.598586215602, 58.825549103761674, 117.55030761588138
syn_10000_100_100000_1.06 88, 4, 1, 0.5324, 1415.547262617622, 20.281223267750214, 59.772213090039
syn_10000_100_100000_1.06 88, 8, 1, 0.489, 680.1448140900196, 7.6571428571428575, 29.712644131659154
syn_10000_100_100000_1.06 88, 16, 1, 0.4679, 368.17252396166134, 2.7996617177222327, 14.801410409217322
syn_10000_100_100000_1.06 88, 32, 1, 0.4703, 221.92996035491788, 1.1563148952237114, 7.117638258614671
syn_10000_100_100000_1.07 88, 1, 1, 0.6854, 4195.183725365544, 122.00985378258106, 120.8181287668612
syn_10000_100_100000_1.07 88, 2, 1, 0.5932, 1676.4033923303834, 38.49729596853491, 62.122204675284166
syn_10000_100_100000_1.07 88, 4, 1, 0.5011, 1339.3229104028862, 20.770695530166368, 60.50464148214739
syn_10000_100_100000_1.07 88, 8, 1, 0.4441, 650.0062960964202, 8.334592552617377, 30.872792674950947
syn_10000_100_100000_1.07 88, 16, 1, 0.4116, 350.5049286199864, 3.305574439157036, 15.384760749132212
syn_10000_100_100000_1.07 88, 32, 1, 0.3542, 252.30644162279344, 1.4916382781046764, 10.639538248176638
syn_10000_100_100000_1.08 88, 1, 1, 0.7647, 5630.492562685933, 122.06757331066723, 119.38810513320705
syn_10000_100_100000_1.08 88, 2, 1, 0.7088, 2304.4261675824177, 44.645260989010985, 61.813985130472815
syn_10000_100_100000_1.08 88, 4, 1, 0.6375, 1849.391724137931, 23.69296551724138, 61.59555724654648
syn_10000_100_100000_1.08 88, 8, 1, 0.6125, 903.155870967742, 10.095483870967742, 31.02877584250259
syn_10000_100_100000_1.08 88, 16, 1, 0.5304, 547.8975724020443, 4.690800681431005, 21.443102762870204
syn_10000_100_100000_1.08 88, 32, 1, 0.5329, 302.69428387925495, 1.913937058445729, 10.036293459398001
syn_10000_100_100000_1.09 88, 1, 1, 0.7747, 5899.451398135819, 121.76786506879716, 118.39294033997885
syn_10000_100_100000_1.09 88, 2, 1, 0.6462, 3578.559072922555, 58.66026003391747, 116.5934289012892
syn_10000_100_100000_1.09 88, 4, 1, 0.6057, 1644.4346943951307, 24.725843266548313, 59.56189385709952
syn_10000_100_100000_1.09 88, 8, 1, 0.5194, 1014.6614648356222, 11.824178110694964, 43.70485302821069
syn_10000_100_100000_1.09 88, 16, 1, 0.4724, 497.59742228961335, 4.133623957543594, 21.451262031766845
syn_10000_100_100000_1.09 88, 32, 1, 0.4799, 278.0788309940396, 1.6669871178619495, 9.893946190575875
